Actual,Predicted
-0.4472135954999581,-0.6589188154289191
-0.2658984310220886,-0.3331324192302892
0.5278615073083401,3.515765690598071
-0.3534511700327352,-0.3531359563604477
-0.22406831897938617,2.0978052117047974
2.262524507868909,0.833635675284944
-0.22479043947872152,-0.4131526680463529
-0.29734928562732166,-2.840777541345767
0.3445843938031584,-0.7717523568314069
-0.6631976363466138,-1.3756869449292706
-0.4147116440040031,-0.8878450191752936
-0.18660662219207072,0.005515275847889514
-0.28958274433796516,-1.7323351766002233
-0.15240047171453014,-0.8607493093063863
-0.35496201385607623,0.6199088527942451
-0.3467657389411195,-0.3625492465565435
-0.8025383458814721,-0.862254559802441
0.30316953129541624,-0.3614525704563473
-0.06467740669081078,2.445765884252778
-0.23844783823531596,1.2362787177631462
-0.08771517371060153,0.05049475565175414
-0.24655254742916463,-0.3270229542382001
-0.1373602947602699,-1.9665212649225499
-0.5162555799103252,-1.959256961475623
-0.13909684652826967,-0.7574416925702177
-0.42367765301687615,-1.9079218929527928
-0.2939512079436314,-0.2930727859848326
-0.2523407064414136,0.9785291306340358
-0.2069794424709746,0.38124660809966443
-0.3529805010782907,1.2222836939013653
-0.6892024376045112,-1.5312550401820237
-0.2624700059084576,-0.2622940533748382
-0.3563404885664402,0.23687076393717707
-0.6194111154782775,-0.7534978164451188
-0.2853382024567058,0.46028780915389705
2.6101049175534565,1.9798130983707327
-0.25289438141751247,0.5284969486542295
-0.356801692100357,-1.9881129692226094
-0.5025707110324167,2.688934555691401
-0.4489269678529627,-0.44875122206689216
-0.4066460055699163,-0.4072145947283456
-0.3192477679740634,-0.08410994067859047
0.4603482701187488,0.3878330090720684
-0.23145109341387565,-0.4438312523548474
-0.28958274433796516,-0.3035084953044561
-0.5403243369542579,-0.406806813378385
-0.07946148665290116,-1.0453320495552272
-0.8674008278675356,-0.4946132094957722
0.28523233549729166,0.2851106196146301
-0.9639815611103626,-0.8730343046437885
-0.47883179855179603,-4.211677110396816
-1.026313219640854,-1.095814887853374
-0.40257818324279987,0.05037788550750153
-0.4147116440040031,0.32602865219787985
-0.3467657389411195,-0.36281195122348564
-0.42933067846181555,4.803393319613984
-0.2933807118893275,-0.4094087845786957
-0.1676974639763223,1.308027171609636
-0.23740649323947977,-0.4003986754717081
-0.35355339059327373,-4.245456486112021
-0.6899514894912827,-1.4174845519425625
-0.28041129304049006,-1.6953597854985332
3.1008267420567055,0.08891161842822286
-0.3626320647277126,-0.37917250720371415
-0.22931600957379572,0.41780327736937667
-0.24229885085847555,-0.22900682113889434
-0.2773500981126145,-2.5276638280221952
-0.29291692792316465,-0.29295971667091464
-0.356801692100357,0.6661417502959577
-0.3626320647277126,-0.3546704915672528
-0.4036520304837775,-0.3392926979360105
0.18569533817705186,-1.0050515576734893
-0.3126283707003366,-0.340746795676196
-0.04057538097164833,-2.065422223144601
-0.31476084810235605,-0.8416695315646388
-0.3467657389411195,-0.36291345468115804
4.258221498598426,1.1760629009720283
-0.3467657389411195,-0.36264210001101105
-0.41089070180665904,1.9556003528404806
-0.23844783823531596,2.030344040222431
-0.3467657389411195,-0.3634861243608416
-0.17360768504574467,-0.1853185770289738
-0.3534511700327352,-0.35358858818485744
0.689630971064539,-1.5206157644055425
-1.1406249999999998,-3.7774661656792325
-0.21781110647148574,-0.26566313022534943
-1.137130105554107,0.87621968472917
-0.25289438141751247,-1.4119621731796699
-0.29734928562732166,1.4150460009179118
-0.3626320647277126,-0.35482384628288116
-0.25371389436431824,-0.6013365286211773
4.581659788469186,-0.6424776013808282
-0.23979278575235005,0.04681006169042428
0.27201617765961716,0.11119044001583626
0.32068982556786835,-0.12442757856199861
0.10341753799900383,-1.450539554394785
-0.22753493423577306,0.5447716248992953
-0.4036520304837775,-0.16959341333004743
-0.2449420767134015,-1.0842786847764518
-0.6860266249355647,-1.9493113436978684
-0.6417214810532981,-0.7177996020384436
-0.1676974639763223,-1.9501287013750597
-0.18174140857560195,-0.18279663148410152
-0.3034090933276029,-1.0813294545552001
-0.2933807118893275,0.19351918927040934
-0.5590169943749473,1.5438339202223748
-0.28041129304049006,-0.27750865432296096
-0.33209842815007656,0.8947108213741413
0.8374036143210801,0.5968166084550521
-0.44721359549995804,-0.40571369584969397
-0.5087719298245614,-0.48214462092010957
-0.21887026206583313,-0.21879723961104242
-0.29291692792316465,-0.29300855325287195
-0.17527218542327483,-2.1617105321337515
-0.5756733353803164,0.6806798531820923
-0.23844783823531596,-0.7929670874512772
-0.5072144940563398,-2.0987854482367734
-0.4751727267162009,0.5822866098439664
-0.30729156057716545,0.8628861560889427
-0.4418661042778928,2.240037085630463
-0.22823424111617294,-4.923707818065889
-0.5941074268415043,0.858630040349814
-0.28958274433796516,1.3426754748130618
0.9692619913656549,2.7499490114314145
0.12936924547063022,-0.7673403382479369
-0.1539311162725768,-3.5086928526301016
-0.21661214442955293,-0.48350651489281665
-0.25554751915138707,-0.3826235216484344
-0.38014296063485276,-1.020767639487411
-0.22092832038816465,-2.4403670292870867
-0.3545092819743718,2.5652762896267096
-0.40012505862428427,-0.7244765799342588
-0.6211299937499416,2.8620140308262796
-0.41627538788157614,1.0869952747881744
-0.2516369982363258,-1.3420781287323145
-0.323306047189401,-1.342037037667984
-0.2583256083521702,1.4835827194212918
-0.6099942813304187,1.1609150248978717
-0.1438952509011647,-1.2823462858486143
-0.3261640365267211,-0.16880027094111455
0.0,-2.508529660983256
-0.323306047189401,-0.44069046705216514
-0.2658984310220886,-0.1923807224827587
-0.12857683574607462,1.9813278116671782
3.628150804593101,-1.0494008498810374
-0.06631200253661278,1.707686664351942
-0.3626320647277126,-0.3467912627468385
-0.6546536707079772,-0.5455476095146721
-0.1973787572221129,-0.4612543334207645
-0.31834886772773546,-1.5889669138084979
-0.18660662219207072,-0.05293721381594615
-0.28041129304049006,1.9383521009436682
-0.48027465172141015,-1.128176057077427
-0.4666666666666666,-0.0802510303413632
-0.25289438141751247,0.818879880227112
-0.2743774361274412,-1.2489083095266067
-0.182487846928297,0.41469763070521243
0.04727194592470652,-1.2234882726340104
-0.35111350417937026,0.37938860865798146
-0.1676974639763223,1.7050737033416898
-0.29734928562732166,-0.6266385418096012
-0.5349906104512752,-1.8485042424125209
-0.7293249574894727,-3.0136161288639465
-0.10229596719817145,-0.620851174871849
-0.30762994457006054,1.023573008056415
-0.23145109341387565,-0.6895666544900778
-0.35111350417937026,-0.7996932216221622
-0.34079027620547275,0.8862625452063548
-0.15240047171453014,-1.362945596045037
-0.18174140857560195,-0.13970098169143916
-0.18999228999682508,-1.4971746889876887
0.1364182928593581,-1.9368642528075244
-0.526201360558434,1.1797285781021003
-0.2325325752854541,-0.6423471934439651
-0.3626320647277126,-0.3543843982397194
0.559807210713193,1.452434004846926
-0.2332530044638305,-3.535994343609753
-0.3626320647277126,-0.346976191337997
-0.4066460055699163,-0.4066714510546046
2.4415415304243377,1.257084378004006
0.28523233549729166,-0.030872279831853047
0.7173190696674875,0.1508181345070519
-0.5273599014036482,-0.21985529717397495
-0.8360796171499413,-1.8697081631201908
-0.3626320647277126,4.86437964140567
-0.5607721540920443,-0.7411657681613818
-0.16821592848262826,1.0912835144729283
-0.4666666666666666,-0.04603668700673271
-0.0861803672707292,-0.1891634049631879
-0.4036520304837775,-0.16959341333004743
-0.5087719298245614,-0.5082706093063646
-0.7707833016659082,0.06399841118762568
-0.37643469624299514,-1.1695140383438278
-0.43073049225394805,-0.32145930387763383
0.013710212427677048,-0.6018265989498296
-0.23523638660630422,0.5020431261771678
-0.32276348142165845,2.2695765820865916
-0.30151134457776363,3.82482069809575
-1.0552236409952809,-1.0553460673228636
0.11300156437623532,-1.6476234600489854
-0.33859958878986024,-1.5390174502257208
-0.2715159776127214,-0.946461179168794
0.15249857033260467,0.21353460583146283
-0.43073049225394805,1.154889078700802
-0.38014296063485276,0.448144766047841
-0.3626320647277126,-0.28326227783224067
2.818496981308453,3.5336938032712526
-0.30762994457006054,-0.35691583189787235
-1.1406249999999998,-0.8369156206855223
0.4720508106620021,-0.6101064910029818
-0.2467495343471189,-0.9851871939325846
2.352484057345255,2.313427341243191
-0.6743912786964454,-0.674340486042673
-0.39189745820487315,0.7565339532238583
-0.37223151323822967,4.361451160930316
-0.6828474602361451,-0.5400367693669648
-0.25819888974716115,-0.3295983368919071
-0.6160024640147842,0.14665492549640674
-0.356801692100357,-0.46327252756597564
0.3378361490971422,0.2851106196146301
-0.6623227397765747,1.8338221735708762
-0.04445990560337307,-0.04405288919682281
-0.6860266249355647,-0.23242115065235114
-0.3757315134649819,-2.729399984855352
-0.23553447377852357,-0.6509166769208136
-0.14024450274407624,-0.14027173684987665
0.0,-3.2099512368330765e-05
0.8111071056538128,0.36659024163285
-0.6635087809810992,-3.4696717379813475
-0.27585082172067216,3.0601454737240767
-0.34576223951208446,-0.6003640255869467
-0.422289205846672,-1.4131186048436875
-0.36083086759455824,-0.2575175935474855
0.3671176574016019,0.33502279279621117
-0.380354499121097,0.8702810381504118
-0.5072144940563398,-0.9459141297158665
-0.7707833016659082,0.06399841118762568
-0.4751727267162009,-0.6077537052354365
4.003439495294365,1.4001169001974536
-0.2625125839532228,-2.2171916320098295
-0.25554751915138707,-0.20785885235618
-0.11486296834355922,0.8302196539831281
0.28523233549729166,0.31131512388558713
-0.35355339059327373,-0.7996932216221622
-0.3563404885664402,-1.4180982418551853
1.5483074638115464,4.0638104433307
-0.2783647086014396,-0.27840750040746115
-0.18660662219207072,1.393977900620822
-0.2625125839532228,-0.31863207716819425
-0.22310697529882786,-2.6768368026426086
-0.5046482178018636,-0.4947717990860458
-0.3534511700327352,-0.35388224198106033
1.0,1.0000715940657117
-0.4612656040144426,-1.454636445826462
0.7215741759088824,-1.4124805409862513
-0.7740235306730042,-0.4910257161012922
-0.20497523080928584,-0.7573750742087076
-0.6417214810532981,0.39941486658084946
-0.45993310550389993,-1.2467810580241763
-0.2467495343471189,-0.6624209110865649
0.4870900524383864,0.35823229845174304
-0.6488856845230501,-1.9455432846929392
-1.0096535805580478,0.3359487789769684
-0.3330932468710693,-0.5640724322484663
-0.3497843661075296,0.6056768096568638
-0.15240047171453014,0.2006250596017236
-0.40983282004698335,-0.1891651071135966
-0.6417995616961756,0.6539097019670371
-0.4400359866366432,-0.1918351328891983
2.8151622745700933,1.6695297229625672
-0.36380343755449945,1.975615802529422
-0.6079284685458652,1.3554751130161313
-0.7092081432669752,-0.7211503797538658
-0.4094468807121798,-3.1729784742857206
2.1972748220353826,0.532362710822877
-0.39633756023989714,-0.42492118070619717
-0.3626320647277126,-0.35482377929415276
-0.43124434601706485,-0.7656401294569232
-0.2773500981126145,-1.2335887593419645
-0.11381079030029159,2.706021946321908
0.08845315641736934,-0.6089767339676074
-0.4602542043889781,-0.46029856108837786
-0.3679700729843798,-0.34776214625495283
-0.3963762451287451,-3.2748874122508376
1.0392304845413263,0.34676042098582943
-0.917662935482247,-1.6688356224853083
-0.46644172323981464,1.2861621298402524
-0.17360768504574467,0.3717177407363654
0.751287103268754,0.36187069246245585
-0.29646413317158526,-0.3365332405344325
-0.4417535910673603,-0.32641203131510843
0.007158124616282062,0.4396180800915997
-0.1773185282623231,-2.7532374011863103
-0.19578129329387076,1.1061498911483432
0.06074567392307871,2.000423073087951
-0.06299407883487125,0.4087744450368433
-0.6454972243679028,-1.6407298957060268
-0.2743774361274412,-2.376049900847401
-0.3779644730092272,-0.4456560046495686
-0.03539492088447302,0.7903609822585547
-0.8008434372400539,-0.1069703682598865
-0.06629038032297163,0.848786446721492
-0.3626320647277126,-0.347012804162286
-0.182487846928297,-0.19745775955262154
-0.3626320647277126,-0.3548245814415169
-0.15654290548580913,2.614002089403894
0.8049733304776433,-1.8428481654415236
-0.3569927194123251,-0.6429929483322976
-0.38779328477109426,-0.38778095111446703
-0.21457760209856588,0.793815061182717
-0.3626320647277126,-0.4939027606713399
-0.1539311162725768,-0.19791134053210185
-0.05792844463634919,0.04067084997033771
-0.09576470009359644,0.13470987379224086
-0.34079027620547275,-1.6476550000454406
3.873625314090687,2.3083084046344964
4.145562845933931,2.117100709763413
-0.23274276497959479,-0.9628535062934509
-1.1832159566199232,-1.526311009273085
-0.15654290548580913,0.935906334590804
-0.3626320647277126,-0.3546174929873744
0.07667845901646796,1.5241414758858496
-0.1472928103329803,-0.9538330395237353
-0.182487846928297,0.17424519998289775
1.2534920378611876,0.22468871932977158
1.257028935834798,1.3109068530584047
1.46078725766243,1.894175839540394
-0.8112086463534661,-0.36500253665425136
-0.14629440701053054,0.3729270346288237
-0.2332530044638305,-1.149186920374741
0.15949044456577993,-2.079513356260622
-1.0,1.783614414769275
2.039689594585743,-0.1839854328708727
-0.5791256432115508,-0.8938558757681553
-0.3626320647277126,-0.3634861243608416
-0.5733821790809959,0.8947750285671978
-0.15843789283357507,1.078638022030576
-0.2537907584204312,-0.5291802957690983
3.3978240031820897,-0.7535507108287282
-1.0,-0.999885879369651
2.8196374109515845,2.8197522605075913
-0.14417808340715893,1.4184202343167964
0.5878803211399749,1.8792017660342848
-0.4036520304837775,-0.40370925911233313
-0.16894641885426284,-0.4154289225645679
-0.4666666666666666,-0.5041141914241188
-0.1676974639763223,0.33091701253720934
-0.18174140857560195,1.6009651001855039
-0.43124434601706485,-0.5528920063725962
-0.741520662626687,-0.5570418664668261
0.7882528229627712,-0.3171198729416705
-0.5302810606912027,-3.584440541719136
0.3166965991371624,-2.8575351094762107
0.9968927941457137,-2.6944222991250983
-0.17558627238573485,-1.286613134788481
-0.3281249999999999,-1.6720417574567241
-0.4227812216178209,-3.9371625938814754
-0.3626320647277126,-0.36245394661207614
-0.35496201385607623,-0.399182419031973
-0.6981063280002046,-0.061424347796574665
-0.39426663341890567,-0.3946514486233985
0.2260417893022193,0.8376489794993989
1.2977713690461004,-0.42459973301922943
-0.21667583935520543,0.25410334662931755
-0.18660662219207072,0.19028433746959048
0.18814417367671954,-2.9759589799740156
-0.33675513204069585,-0.7190767269224609
-0.4417706308963743,-2.390579480916067
0.1564290148590332,0.6875426409624866
-0.8619120583202362,-0.862203728371721
0.2260417893022193,-0.21812618774520415
-0.3281249999999999,-1.0719188269845041
3.611728947091842,3.6115571296306004
-0.5686416212459071,-2.8652138898981026
-0.29850626258950874,-1.227808874722023
-0.20688703622450702,-2.0101376458253695
-0.2179278849579849,-0.8398557065306844
5.828308984297558,3.665916651157184
-0.34615334609447795,-1.5778530120088123
0.3128208017754786,1.2510064008838973
-0.36083086759455824,0.3814869394071439
-0.4400359866366432,-1.1974914656062927
-0.24655254742916463,0.6200546864356867
-0.1676974639763223,0.17294210909933327
-0.48470781406821356,1.0959308227869473
-0.06043978852154992,1.4043838797890607
-0.3626320647277126,-0.3041418542679441
-0.5261563368406258,-0.6933794594906106
-0.18660662219207072,-0.2587330690665582
1.6593082789999298,1.6455112687007116
1.636564679150991,1.6361359624297016
2.7950849718747373,-1.4031586455112992
-0.4227812216178209,-1.7171374125083325
1.8647179300730001,3.0092401296200695
2.0035767539750533,0.8044740020397017
0.5248906591678237,-0.9334421227906035
-0.40257818324279987,-0.32748434706074053
3.1923046832671202,1.6580616115619213
-0.3626320647277126,-0.35477808293891705
2.6336768362258196,2.6339375040326316
-0.3467657389411195,-0.3628510801980513
-0.27615410246686733,3.9445959797806602
0.4042260417272216,0.9415036421612119
-0.3600696364334621,-0.31094316544817174
-0.5791256432115508,-0.49154684545079436
-0.16894641885426284,0.18035304695108342
-0.3270155401477105,-0.2718174432970641
-0.31834886772773546,0.6248309156420818
-0.7539567953153978,-0.7537401344437689
-0.2524843362733941,-0.7513231145146286
-0.21592140589681488,-0.4305655007089732
3.179972595059453,0.7470144453405398
-0.5302810606912027,1.2116969702336156
-0.3052574443204675,-0.2781514748989408
-0.2773500981126145,-4.012113447975574
-0.22360679774997902,1.701761734183587
-0.23274276497959479,3.2478487583543503
-0.3126283707003366,-0.356167525499818
-0.4066460055699163,-0.4064065259902473
0.0,0.000276536550572885
-0.4548524243285743,-0.8190335877534827
-0.36083086759455824,-0.9431991376022257
-0.30037200785554913,0.4613234919422094
-0.25601986919949943,-2.073454246231932
-0.2783647086014396,-1.7960723743865783
-0.15240047171453014,1.6331077171818968
0.08289871072207038,-0.038714060014279024
-0.4400359866366432,2.4480826003222584
-0.3626320647277126,-0.36244552727948026
-0.43524517414231,0.8012634774311508
-0.47328638264796924,0.011086002785586626
1.9867088584049684,0.4529895717915095
-0.2537907584204312,-0.6727704829163892
-0.29646413317158526,1.7492093344469326
1.6117324245450158,1.6118587091131504
2.603075104563831,-0.04815386506222133
-0.32430259844180354,-0.07892913166344658
-0.3563404885664402,-0.47960486945769015
-0.38576195279905545,0.14196306236739933
-0.5745430389308878,0.08653070796017545
-0.182487846928297,0.8480198050853625
-0.5474597797989041,-0.5447654848431317
-0.33471360148752083,1.509278659353714
-0.21205944175735583,-0.4299865421927992
-0.5360180148932754,-2.0703011018119897
-0.43124434601706485,-0.3489585796565984
-0.33859958878986024,-0.33843824747238854
-0.7401349177750388,-3.0441897419920156
1.6398244998303637,1.0733359053815579
-0.43124434601706485,0.3346386303833512
0.6614378277661476,0.2339684523407638
-0.22360679774997902,3.115892139291865
-0.3534511700327352,-0.3532309467222879
-0.5025707110324167,0.7276097741177057
1.2249902866573308,0.13755429526345447
-0.21753988091669677,2.6852443682758107
0.0,-2.508529660983256
-0.22310697529882786,-0.219203985520022
-0.07335779000679411,-0.07378846953324054
-0.3626320647277126,-0.36296826392239606
-0.2227499039198556,-2.5602974425048908
-0.4898979485566356,-1.8245708541393928
-0.356801692100357,-1.0995809580783997
-0.32392216939600366,-0.3236971844715403
-0.6220958035515719,1.2345181417049274
-0.30151134457776363,-0.19661828309268725
1.9528640159823336,1.7851232482661825
-0.1472928103329803,-0.5346530882502358
-0.3626320647277126,-0.2798467108664214
-0.47092718607226064,2.151945735730121
-0.7377253439645218,-1.1012795370995767
-0.6600534252362451,-0.10609416047990432
2.445776414681653,-0.009652440153598322
4.363125034680921,0.2524979423781846
0.6801370931162731,0.609161198423635
-0.481125224324688,-1.253461299994176
-0.5591957286595804,-0.5605181862359282
0.07773220743364721,-0.644293001408984
0.8087360843031886,0.7546489038576736
-0.3077287274483318,-1.2551712749065191
-0.3626320647277126,-0.35467591844284185
-0.5773502691896257,-0.6986490306777737
-0.7951465679458908,3.985577250117424
-0.2715159776127214,-0.19935077079408936
0.2260417893022193,-1.2540786259754193
-0.3779644730092272,-0.3673477057548484
-0.27342449002532343,-0.2735371442467384
-0.5162555799103252,0.6042841135728703
-0.41627538788157614,1.6484207333958247
-0.1676974639763223,-0.000263009380352933
2.5214632379547206,2.6336068958625876
-0.5743721236720253,-0.4129098166891079
-0.30067463352017654,-0.4127680866358133
-0.48470781406821356,1.0145124167739192
-0.15546441486729431,0.3436567423788108
-0.3467657389411195,-0.3626037905702308
-0.3126283707003366,-0.340746795676196
-0.15654290548580913,-0.5047204561887813
-0.2523407064414136,-0.3692867543563538
-0.35496201385607623,-2.1289954938109394
0.039793608465966954,0.2865585125322642
-0.3034090933276029,-0.18373953272554722
-0.3160366485159529,-2.348187881917097
0.09522707881311965,-0.5147440260365403
2.5031247609954086,-1.193262491605538
1.2257519729571482,1.2255904770838035
-0.4383570037596047,2.15994488545962
-1.0113430344695038,-0.48443240170376894
-0.28958274433796516,-0.32002646782418126
-0.5723514714723391,-0.48385234442981434
-0.4383570037596047,2.2496817335598616
-0.5466831451766817,0.0673571003356964
-0.3563404885664402,0.06480346811472328
1.2403473458920846,4.233686882401402
0.08928978187936051,0.664130295591894
-0.7038153430777867,0.10744375994441596
0.38837866680189276,1.0139176533868397
-0.30762077008957145,-0.18348905611413624
-0.3270155401477105,-1.8882984074312816
-0.3261640365267211,-0.3677227610873293
-0.19726099821091522,1.737334546931195
-0.2785406255932669,-1.8728104349826482
-0.3052574443204675,-0.3531039265606195
-0.2585438449975096,-1.5206370444483526
-0.1731092682308135,-0.7328732219408534
-0.6201736729460422,-0.429568197024238
0.7385489458759965,0.8005204650194384
-0.18544141877152934,0.11227378759674182
-1.0,-0.9998144749391187
-0.22643643672220642,-0.22615999564918476
-1.0349539637650413,-0.8094159007932287
-0.3626320647277126,-0.35468498375349505
-0.5849151039431204,-3.3967222280864124
7.256365757365275,-0.7466230475419352
-0.3626320647277126,-0.3549527023319615
-0.5162555799103252,-0.1688311775754163
-0.4898979485566356,1.7675514900396847
-0.26971418736780167,-0.2696559799681277
-0.40257818324279987,2.2524424210616623
-0.5157666574055942,-0.3153690724553086
-0.5184758473652127,1.3344691748730795
-0.13629080832138432,-0.8479077322724555
-0.3626320647277126,-0.3628747045269915
-0.07956816385780804,0.3732288527719777
0.3445843938031584,0.6567549638384689
-0.3244606237514054,1.6654303088511524
-0.38779328477109426,-0.3881040582487952
-0.10580135868719318,1.2964875961705433
-0.4751310967331989,0.616518030824846
-0.5733821790809959,1.3880436967794771
-0.33675513204069585,0.043033667178016814
-0.011700174703768308,0.4635732413004784
-0.21592140589681488,-0.16553962679627432
-0.3681893266808397,1.593317088435536
-0.9262116498428252,-0.670690439121723
2.8241804624395113,1.087951711105185
-0.8008434372400539,-0.7906990350118506
-0.3757315134649819,-1.2547952590571751
-0.393594749682311,-0.6160831165277588
-0.19578129329387076,3.329243451376739
-0.30729156057716545,0.33661729876063534
-0.14288630630398277,-0.14242975024672755
-0.3467657389411195,-0.4707558175787619
2.2832060769143765,-1.8229730595088984
-0.18174140857560195,1.5675216809800374
-0.12451209902669708,-0.870965403751231
-0.21592140589681488,-0.6852258660401495
5.696096116892647,3.408538022439834
-0.4666666666666666,0.055607329927426945
-0.2941398585082663,-0.3024129930323553
-0.6783234474692018,-0.9165331013198968
-0.2743774361274412,-0.5849073914567915
-0.3052574443204675,-0.32985536158851686
-0.3452612025890616,-0.3428769218466016
-0.11053161429609386,0.7484799974256899
-0.24937305030929757,2.926016252389185
-0.2061440924623817,-0.9316593259888475
-0.5,2.221089012332211
-0.2136338423310905,-0.0992422863580943
-0.30067463352017654,-0.30941389293396354
-0.5659164584181103,0.23178320792732499
-0.23553447377852357,-1.525033753769429
-0.36083086759455824,-3.120828543161467
-0.8745309996070713,-3.1095614983228868
-0.4036520304837775,-0.40377119551646135
-0.1935491729581868,0.21217430138667748
-0.2658984310220886,-0.29289022422061917
0.1364182928593581,-1.9384177017736957
-0.25819888974716115,-0.5460198253885296
-0.2682576213165664,-1.4613127957667853
-0.06065707591507203,-1.5242338999776075
-0.28919983517401315,-0.3797450975882747
-0.48470781406821356,3.4803320070112402
0.7352761546779711,0.2575505516123531
-0.22271512133890733,-0.22194212899670118
0.5805914826557748,0.21949382239542092
0.39808585024030335,0.18045501557928464
-0.0018808426256853843,-0.001907845456573085
0.046225016352102404,-1.4317139972142021
-0.6326189237794746,1.613747456490119
-0.21592140589681488,-0.8055394030167096
-0.23740649323947977,0.5361476791431293
1.8627821875562764,-0.9856571512700251
-0.3626320647277126,-0.35471586040650854
-0.28643762257759886,1.7635061285466862
-0.2658984310220886,0.6921911228324366
-0.2682576213165664,-0.5680760196994297
-0.30809607984773196,-0.08659191211762515
-0.44822530856139847,-0.2335219998467858
-0.20688703622450702,-0.8620031396838859
0.35069129871968097,1.1390879147043067
0.4166470751253572,0.06557841076195683
-0.4066460055699163,-0.4065700836453813
-0.4256530497870445,2.4074243046606014
-0.8025383458814721,-0.13479863790728877
-0.3626320647277126,-0.3463538804547739
-0.7601848212319197,-1.5937077009199296
0.5590169943749476,1.9310177267179505
-0.3057755050971648,-0.7637975129610606
-0.40099780400916324,-0.5058314635062554
-0.24697803864142356,0.7445357234984731
-0.2773500981126145,-0.25166924075285185
-0.7844645405527361,0.45110645341909394
